Dia,NORTE,CENTRO,SUL
2023-03-31,24.528568267822266,24.885934829711914,24.533674240112305
2023-04-01,23.092731475830078,23.369897842407227,22.92860984802246
2023-04-02,21.2414493560791,21.756784439086914,21.174829483032227
2023-04-03,22.16428565979004,23.14945411682129,22.4517879486084
2023-04-04,23.23118019104004,24.230180740356445,23.57158088684082
2023-04-05,23.214466094970703,23.87578582763672,23.290483474731445
2023-04-06,21.207792282104492,21.671384811401367,21.083492279052734
2023-04-07,19.04728889465332,19.28529167175293,19.03472900390625
2023-04-08,20.09850311279297,20.364370346069336,20.066293716430664
2023-04-09,21.75684356689453,22.017200469970703,21.612869262695312
2023-04-10,22.798982620239258,23.0891170501709,22.78375816345215
2023-04-11,23.173877716064453,24.07337760925293,23.4832706451416
2023-04-12,22.841035842895508,23.699684143066406,23.274553298950195
2023-04-13,23.64952850341797,24.095657348632812,23.834787368774414
2023-04-14,21.07923126220703,21.3409366607666,21.083499908447266
2023-04-15,20.424575805664062,20.853923797607422,20.195362091064453
2023-04-16,21.538043975830078,21.934268951416016,21.44586181640625
2023-04-17,22.91192054748535,23.426246643066406,23.011991500854492
2023-04-18,19.696544647216797,20.33697509765625,19.811378479003906
2023-04-19,19.76667594909668,20.572355270385742,19.94471549987793
2023-04-20,17.497398376464844,18.169971466064453,17.659523010253906
2023-04-21,16.7529296875,17.811050415039062,17.17051887512207
2023-04-22,19.72563362121582,20.501789093017578,19.947097778320312
2023-04-23,19.708316802978516,20.629379272460938,19.930463790893555
2023-04-24,21.003490447998047,21.36856460571289,20.971269607543945
2023-04-25,21.50876235961914,21.74304962158203,21.366561889648438
2023-04-26,20.773662567138672,21.508527755737305,20.897098541259766
2023-04-27,20.289438247680664,21.086572647094727,20.445119857788086
2023-04-28,20.069473266601562,20.8740234375,20.196552276611328
2023-04-29,20.137815475463867,20.88675308227539,20.177738189697266
2023-04-30,20.97205352783203,21.70138931274414,21.03213882446289
2023-05-01,22.47372817993164,23.27901268005371,22.601436614990234
2023-05-02,21.30979347229004,22.10288429260254,21.537067413330078
2023-05-03,22.789297103881836,23.054624557495117,22.912883758544922
2023-05-04,22.483478546142578,22.69325065612793,22.413471221923828
2023-05-05,23.40454864501953,23.838531494140625,23.475854873657227
2023-05-06,23.383329391479492,23.955482482910156,23.42182731628418
2023-05-07,23.688627243041992,24.478397369384766,23.848981857299805
2023-05-08,23.630218505859375,24.46518325805664,23.771692276000977
2023-05-09,20.811237335205078,21.346817016601562,20.75879669189453
2023-05-10,18.629289627075195,19.14478874206543,18.534828186035156
2023-05-11,17.15059471130371,18.02374267578125,17.259918212890625
2023-05-12,16.629554748535156,17.91834259033203,16.961999893188477
